,method,finetune,dataset,s,n_epochs,lr,regular_weight,K,beta,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss,sys_avg/total_flops,sys_avg/global_convergence_time_minutes,sys_avg/fl_end_time_minutes,sys_avg/global_convergence_round,sys_avg/local_convergence_round,sys_avg/total_download_bytes,sys_avg/total_upload_bytes,sys_avg/local_convergence_time_minutes,sys_avg/total_model_size
146,pfedme,1,femnist--s02,2,3,0.01,0.1,3.0,,0.6715166170634921,0.5,0.11064471884487569,1.407049131517609,0.9317149519920348,0.37146337443997746,0.6622458735290093,0.6872395833333333,0.53125,0.10980786121470816,1.3586250066757202,0.810513416926066,0.4000777099632803,0.6816596619869445,1.363462072381135,0.6930473372781065,1.3265595901647262,4.38T,0.0,230.87242208374795,0.0,11.35323383084577,2.34M,2.34M,2.7177543055555553,6.27M
147,pfedme,1,femnist--s02,2,3,0.01,0.05,3.0,,0.5606498015873016,0.40625,0.10805786502499228,2.1016587557892006,1.6596675713857014,0.33886487970719165,0.5575026212712096,0.5841145833333333,0.40625,0.11198249752798052,2.0535195330778757,1.626285433769226,0.34991288313373026,0.568273271930609,2.069700240150799,0.5931952662721893,2.023665419697056,4.38T,0.0,230.8948242128524,0.0,11.35323383084577,2.34M,2.34M,3.0126741239635155,6.27M
148,pfedme,1,femnist--s02,2,3,0.5,0.8,3.0,,0.928141121031746,0.84375,0.06899401281235085,0.2261124138817346,0.046113718301057816,0.2423663264227282,0.9001266634168035,0.9130208333333332,0.8125,0.056651250200728635,0.3585613818295921,0.07558458298444748,0.2911227046089036,0.9362425109541268,0.1982814686691506,0.916050295857988,0.3420366537729664,1.5T,79.6149818623549,79.62388846467661,340.0,11.35323383084577,816.51K,817.3K,2.825358760033167,6.27M
149,pfedme,1,femnist--s02,2,3,0.5,0.5,3.0,,0.940602058531746,0.875,0.059311502080920134,0.1962442812829977,0.03706781938672066,0.20372539094608172,0.9055635348248496,0.91015625,0.875,0.05320090064080735,0.3577112492367936,0.1228564903140068,0.25116365279206193,0.9467048198157918,0.17648938915564935,0.9105029585798816,0.34817712391952615,1.89T,100.43403014925372,100.44351458930348,430.0,11.35323383084577,1.01M,1.01M,2.8300501669154223,6.27M
150,pfedme,1,femnist--s02,2,3,0.5,0.1,3.0,,0.9361861359126984,0.875,0.06758593975325007,0.207253425619759,0.030761534348130223,0.22749752647674928,0.9117595913724684,0.9088541666666669,0.84375,0.07113713953714879,0.342993857129477,0.08684007823467255,0.3295502881714468,0.9436644907448806,0.1804949748252784,0.9130917159763312,0.3222968794030727,3.33T,175.16950247346597,175.18004784601987,760.0,11.35323383084577,1.78M,1.78M,2.962095489718076,6.27M
151,pfedme,1,femnist--s02,2,3,0.5,0.05,3.0,,0.928045634920635,0.875,0.06939671581195783,0.2290933800744824,0.04598554968833923,0.22679552919711785,0.9126815903804052,0.9036458333333331,0.84375,0.07507049638228945,0.3980793380605367,0.044575546868145466,0.36721513145499496,0.9359742466243404,0.20138443691843708,0.9064349112426036,0.37918594833904296,4.38T,0.0,233.3958368282753,0.0,11.35323383084577,2.34M,2.34M,2.924009388888889,6.27M
152,pfedme,1,femnist--s02,2,3,0.005,0.8,3.0,,0.7504346478174604,0.59375,0.10838646365162807,0.9631822468402484,0.5515449643135071,0.36124117063283057,0.7490507577312534,0.77578125,0.625,0.11484315948449844,0.9233439447979132,0.4292551477750142,0.39805125261371954,0.7619601180363051,0.9150226230240994,0.7821745562130178,0.896476099829702,4.38T,0.0,234.0487132172471,0.0,11.35323383084577,2.34M,2.34M,2.6714216262852406,6.27M
153,pfedme,1,femnist--s02,2,3,0.005,0.5,3.0,,0.6947805059523811,0.5625,0.10972384686412694,1.2523114953810972,0.7979573011398315,0.37123076332068705,0.6928620433087028,0.7255208333333333,0.5625,0.11499806572950598,1.2050790674984455,0.6744538942972819,0.40527109120360866,0.7063399803272825,1.206189104880287,0.7303994082840237,1.1746589439155082,4.38T,0.0,239.31836826393035,0.0,11.35323383084577,2.34M,2.34M,2.854322277363184,6.27M
154,pfedme,1,femnist--s02,2,3,0.005,0.1,3.0,,0.4412586805555555,0.3125,0.10416245325680032,2.908990961809953,2.5955330530802407,0.23823366293351103,0.43246225454980847,0.4505208333333333,0.3125,0.11692099325268517,2.8806776603062945,2.595132748285929,0.24371073831412712,0.4470177948672091,2.893117610621322,0.4593195266272189,2.863576537758641,4.38T,0.0,226.4737723190713,0.0,11.35323383084577,2.34M,2.34M,2.8123932029850742,6.27M
155,pfedme,1,femnist--s02,2,3,0.005,0.05,3.0,,0.3274888392857143,0.21875,0.09693004210116596,3.365093668798606,3.177290916442871,0.15079390146494676,0.3264174491995074,0.3283854166666667,0.19791666666666663,0.0998041566426956,3.351779512564341,3.1551730632781982,0.15579311594249914,0.3302333899669141,3.358285798504582,0.3317307692307692,3.343501529750034,4.38T,0.0,226.0357255727197,0.0,11.35323383084577,2.34M,2.34M,2.6937849708955226,6.27M
156,pfedme,1,femnist--s02,2,3,0.05,0.8,3.0,,0.9070293898809524,0.8125,0.0901541156619826,0.302578210925761,0.07071561366319656,0.3386301538612707,0.8913098316912972,0.8880208333333333,0.75,0.10170929562224006,0.43199477621819826,0.07282755523920059,0.4870887187555088,0.9180005365286596,0.26661783761941055,0.8938609467455622,0.4019252588785083,3.46T,189.95848884577117,189.9679056987562,790.0,11.35323383084577,1.85M,1.85M,2.9613664539800992,6.27M
157,pfedme,1,femnist--s02,2,3,0.05,0.5,3.0,,0.8997898065476189,0.8125,0.09148327717824616,0.3406856735605591,0.06935366367300351,0.3694073318125686,0.8875858733579639,0.9033854166666668,0.84375,0.04863520918068114,0.30205222322450326,0.11532067507505415,0.1836532663873111,0.909863185191809,0.3038293741384261,0.9075443786982248,0.2902943123043818,3.86T,209.8042180029851,209.8147669149254,880.0,11.35323383084577,2.06M,2.06M,2.9962510025704807,6.27M
158,pfedme,1,femnist--s02,2,3,0.05,0.1,3.0,,0.8448152281746031,0.71875,0.10605887004546942,0.5405332996121918,0.18489176034927368,0.4170013431618063,0.8438227712780513,0.85859375,0.71875,0.08661780912012744,0.5198374388584246,0.1822965294122696,0.32635862828211426,0.8573727979969596,0.49446915570710814,0.8653846153846154,0.4925812030288242,4.12T,217.197394209204,217.20956289875625,940.0,11.35323383084577,2.2M,2.2M,2.8242751007462688,6.27M
159,pfedme,1,femnist--s02,2,3,0.05,0.05,3.0,,0.8171050347222222,0.6875,0.10283405758605946,0.6360923173449313,0.25169235467910767,0.3810473546349297,0.8168606022509579,0.8369791666666668,0.71875,0.09619355984088078,0.6007695808075368,0.16657058894634247,0.38559821730631266,0.8306357864615935,0.5863043701116785,0.8435650887573964,0.5820330144650132,4.38T,0.0,236.46867247446104,0.0,11.35323383084577,2.34M,2.34M,2.720693261525705,6.27M
160,pfedme,1,femnist--s02,2,1,0.1,0.8,3.0,,0.9005970982142857,0.78125,0.09462071151270544,0.32173383277064815,0.08063513040542603,0.3703752195197372,0.896415255541872,0.9065104166666668,0.8125,0.06880078222337746,0.35427716956085836,0.08394592255353928,0.2870619074926145,0.9120092998300992,0.28648655860483524,0.911612426035503,0.3300936870750855,1.64T,0.0,106.7737001402156,0.0,11.35323383084577,2.34M,2.34M,1.4640091660033168,6.27M
161,pfedme,1,femnist--s02,2,1,0.1,0.5,3.0,,0.8886830357142858,0.75,0.09712852422155284,0.3775842870934866,0.10479832937320072,0.4050012291599424,0.8856196377257801,0.90078125,0.8125,0.06629074922762393,0.38410428177254896,0.1074938103556633,0.2929352933837155,0.9010104623088616,0.3375737389873906,0.9056952662721892,0.3592187219778814,1.64T,0.0,100.83909055,0.0,11.35323383084577,2.34M,2.34M,1.3022124699834163,6.27M
162,pfedme,1,femnist--s02,2,1,0.1,0.1,3.0,,0.8176258680555556,0.6875,0.1083203359778794,0.6361424953754369,0.26373136043548584,0.4298836151486584,0.819529873084291,0.84140625,0.75,0.08460897022705066,0.5743637404870242,0.26333537697792053,0.3104590650674087,0.8318876866672628,0.5857236253909303,0.8494822485207101,0.5470093200589425,1.64T,0.0,101.30066319228855,0.0,11.35323383084577,2.34M,2.34M,1.324233026451078,6.27M
163,pfedme,1,femnist--s02,2,1,0.1,0.05,3.0,,0.7657099454365079,0.625,0.10717309034496995,0.8467055245923498,0.4425085186958313,0.3878632093202657,0.768137926758347,0.7903645833333333,0.6875,0.08882270044147092,0.7700844367966055,0.4343973696231842,0.31717385337192283,0.7791290351426272,0.7950546533724794,0.7988165680473372,0.7396776356111617,1.64T,0.0,101.59664925107796,0.0,11.35323383084577,2.34M,2.34M,1.288041298424544,6.27M
164,pfedme,1,femnist--s02,2,1,0.01,0.8,3.0,,0.6704098462301588,0.53125,0.10332656596546666,1.408625533990562,0.9619901180267334,0.3759606975031316,0.6712504532703886,0.6940104166666666,0.59375,0.0957168534654498,1.3446735009551047,1.028065284093221,0.35760041230885886,0.6816596619869445,1.36002195696919,0.7030325443786982,1.3044439356707962,1.64T,0.0,103.1763994924544,0.0,11.35323383084577,2.34M,2.34M,1.343473777446103,6.27M
165,pfedme,1,femnist--s02,2,1,0.01,0.5,3.0,,0.5901661706349206,0.46875,0.10289075487264036,1.861761650070548,1.403166890144348,0.35343795120829485,0.5999696009510126,0.62265625,0.53125,0.09995353466927492,1.801691099007925,1.5294524431228638,0.34267416223443803,0.600643834391487,1.820520146763155,0.6320266272189349,1.7617011239542764,1.64T,0.0,108.1099722150912,0.0,11.35323383084577,2.34M,2.34M,1.303720781509121,6.27M
166,pfedme,1,femnist--s02,2,1,0.01,0.1,3.0,,0.327436755952381,0.1875,0.10001203019144032,3.3390189349651336,3.1419124603271484,0.1511627471169236,0.3319643241995074,0.3296875,0.21875,0.08772756865480391,3.314037889242172,3.1618988513946533,0.14871392240954687,0.3313958687293213,3.330269588209335,0.3369082840236686,3.300066125463452,1.64T,0.0,102.29660865099504,0.0,11.35323383084577,2.34M,2.34M,1.377835244610282,6.27M
167,pfedme,1,femnist--s02,2,1,0.01,0.05,3.0,,0.23646267361111112,0.125,0.08410242598170203,3.60189320196708,3.484466075897217,0.09558274210178289,0.22952463481800764,0.2208333333333333,0.125,0.078270697475705,3.5913775682449343,3.485532522201538,0.0947813036562966,0.23857641062326743,3.5980917128895773,0.22670118343195267,3.5837886742586216,1.64T,0.0,101.65795507114429,0.0,11.35323383084577,2.34M,2.34M,1.3482710380597018,6.27M
168,pfedme,1,femnist--s02,2,1,0.5,0.8,3.0,,0.9261662946428572,0.84375,0.07380581076756396,0.22028283935505896,0.056212231516838074,0.2199387126092705,0.9064402709359608,0.9046875,0.8125,0.0621321641017937,0.3362592174050708,0.11840919653574626,0.20094267749996264,0.9343646606456228,0.1966589437681906,0.9060650887573964,0.3268045064877476,1.1T,68.292756103068,68.30222410389719,670.0,11.35323383084577,1.57M,1.57M,1.5029619774461027,6.27M
169,pfedme,1,femnist--s02,2,1,0.5,0.5,3.0,,0.9344215029761904,0.84375,0.07156316410757504,0.20371319220090908,0.05159110575914383,0.22348174038443228,0.91243703817734,0.9122395833333334,0.84375,0.07431280589951991,0.3275651559272471,0.06540507078170776,0.27650962574537247,0.9417866404363766,0.1808063149009825,0.9182692307692308,0.30559290181184134,1.64T,0.0,99.13750918018242,0.0,11.35323383084577,2.34M,2.34M,1.2828299312603648,6.27M
170,pfedme,1,femnist--s02,2,1,0.5,0.1,3.0,,0.8910794890873017,0.78125,0.09323983685610884,0.35036006388060437,0.10398183763027193,0.32140526946999426,0.8900545250068419,0.8953125,0.8125,0.07072410389342362,0.3710378058177109,0.11212132126092912,0.2925365020635059,0.903245998390414,0.3135003288567391,0.900887573964497,0.34557724081685204,1.64T,0.0,106.4766100579602,0.0,11.35323383084577,2.34M,2.34M,1.53670965,6.27M
171,pfedme,1,femnist--s02,2,1,0.5,0.05,3.0,,0.8677349950396824,0.75,0.09100107905372554,0.4429963449326655,0.14810876548290253,0.333147333612169,0.8703877428845102,0.8809895833333332,0.78125,0.07045269588007852,0.4332391313121964,0.13861864805221558,0.3102146288562699,0.8802646874720558,0.4007540927060781,0.8875739644970414,0.4073752148308345,1.64T,0.0,103.3459117212272,0.0,11.35323383084577,2.34M,2.34M,1.4179233514096186,6.27M
172,pfedme,1,femnist--s02,2,1,0.005,0.8,3.0,,0.4206206597222223,0.25,0.1117500616268298,2.952969302733739,2.6552815437316895,0.2219002634790121,0.42942705340038306,0.42317708333333337,0.25,0.11407766023680609,2.9102009534835815,2.634230136871338,0.21947728040400627,0.42725565590628634,2.9350538496615943,0.4345414201183432,2.887022104489027,1.64T,0.0,99.21192150124378,0.0,11.35323383084577,2.34M,2.34M,1.3337342402155887,6.27M
173,pfedme,1,femnist--s02,2,1,0.005,0.5,3.0,,0.35363033234126984,0.21875,0.10660680560076344,3.2512987717986106,3.030921220779419,0.17443139922359258,0.36142882372058016,0.36640625,0.25,0.10058659064647706,3.2190490106741585,3.048837661743164,0.17370512186365444,0.3583117231512117,3.2400044955497753,0.3761094674556213,3.202374755983522,1.64T,0.0,106.00771594278606,0.0,11.35323383084577,2.34M,2.34M,1.3416986975953562,6.27M
174,pfedme,1,femnist--s02,2,1,0.005,0.1,3.0,,0.1234046378968254,0.0625,0.053513347561087735,3.741871145864327,3.651081800460815,0.0719275353208212,0.12439754378763,0.13072916666666667,0.03125,0.07068573777153038,3.7370888769626616,3.652445554733277,0.07273023617850481,0.1258159706697666,3.7400613425083495,0.1353550295857988,3.732392409849449,1.64T,0.0,100.2160734083748,0.0,11.35323383084577,2.34M,2.34M,1.329982351907131,6.27M
175,pfedme,1,femnist--s02,2,1,0.005,0.05,3.0,,0.0969859871031746,0.03125,0.055139843451546926,3.906829282641411,3.8462883631388345,0.04382461422115389,0.1014242054939792,0.09869791666666666,0.03125,0.04874663338624582,3.910848065217336,3.8532772064208984,0.04946313121793515,0.10077796655638022,3.90636543659216,0.09948224852071004,3.909055264038447,1.64T,0.0,99.25512125240463,0.0,11.35323383084577,2.34M,2.34M,1.3528077288557214,6.27M
176,pfedme,1,femnist--s02,2,1,0.05,0.8,3.0,,0.8644053819444444,0.71875,0.10199413404032108,0.45505447318622216,0.13832715153694153,0.41825426433516566,0.8632612547892722,0.8796875,0.78125,0.07335988806618596,0.4416552858116726,0.14823657274246216,0.32164072177012076,0.8781185728337655,0.4107530576208671,0.8846153846153846,0.41369254397746374,1.64T,0.0,99.198629313267,0.0,11.35323383084577,2.34M,2.34M,1.4282262619402983,6.27M
177,pfedme,1,femnist--s02,2,1,0.05,0.5,3.0,,0.8456225198412698,0.71875,0.10592457871377586,0.5305385643305878,0.17565555373827615,0.4361114267598901,0.8493377676860975,0.8674479166666668,0.78125,0.08051845821745023,0.49378702153141296,0.19839073717594147,0.3260034938276869,0.8603237056246088,0.4825746004988445,0.8727810650887574,0.4652858034834354,1.64T,0.0,99.62004436699836,0.0,11.35323383084577,2.34M,2.34M,1.3804017950248757,6.27M
178,pfedme,1,femnist--s02,2,1,0.05,0.1,3.0,,0.739069320436508,0.59375,0.1081062515876059,0.9748982639983296,0.5735000967979431,0.3924932566048107,0.744826683942255,0.7690104166666666,0.65625,0.09443865988974448,0.8995039706428845,0.5758072137832642,0.34229578742013134,0.7522131807207368,0.9224340646838092,0.7788461538461539,0.8644566793413557,1.64T,0.0,104.47604699179104,0.0,11.35323383084577,2.34M,2.34M,1.5276387952736317,6.27M
179,pfedme,1,femnist--s02,2,1,0.05,0.05,3.0,,0.6581832837301588,0.53125,0.10319606921190382,1.3996623873710632,0.9485492706298828,0.37358827510510995,0.658092227695676,0.68515625,0.59375,0.09728540698545896,1.330610152085622,1.0440606673558552,0.3496314586780032,0.6693195028167754,1.3517166489428274,0.6945266272189349,1.2904705415815996,1.64T,0.0,101.72339869834164,0.0,11.35323383084577,2.34M,2.34M,1.3370516479270316,6.27M
180,pfedme,1,femnist--s02,2,6,0.1,0.8,1.0,,0.88320612759341,0.7846153846153846,0.08491003178230506,0.437182229361161,0.1261795455701387,0.3701274579338529,0.8823075497117869,0.9086813719813008,0.8518518518518519,0.04921182189469083,0.3423012294101907,0.12549955296819493,0.2227704709650467,0.8954292843370761,0.392783114914645,0.9138952164009112,0.3182153035931136,1.18T,69.29607420389718,69.30557613706469,430.0,11.35323383084577,1.01M,1.01M,2.0933529487562192,6.27M
181,pfedme,1,femnist--s02,2,6,0.1,0.5,1.0,,0.8745705333771763,0.7777777777777778,0.08734746342416999,0.46162968938200466,0.1474908809912832,0.38712746396201225,0.8755281521086676,0.904342007969634,0.8305084745762712,0.05110812323185784,0.3542696951564042,0.1439305334273031,0.2219346133248231,0.8871498242032437,0.4151467313078306,0.908883826879271,0.330633199817431,1.18T,72.53110975041459,72.54655428888888,430.0,11.35323383084577,1.01M,1.01M,2.311396586567164,6.27M
182,pfedme,1,femnist--s02,2,6,0.1,0.1,1.0,,0.8608616479625791,0.7457627118644068,0.09479996840656824,0.4960998380565157,0.17055177619644943,0.3832711816426542,0.8643502735841467,0.8866214001289988,0.8214285714285714,0.0608636276923449,0.38163425244515936,0.17632431825002037,0.2204682264365861,0.8746739253714415,0.4480103607465988,0.8929384965831435,0.35979476708723634,2.72T,0.0,166.14426835066337,0.0,11.35323383084577,2.34M,2.34M,2.223811675787728,6.27M
183,pfedme,1,femnist--s02,2,6,0.1,0.05,1.0,,0.8392940846024122,0.7272727272727273,0.09735144055899408,0.570844296549977,0.2173829065127806,0.3832814664432597,0.8406313357089207,0.8669223669608501,0.7962962962962963,0.06546189067570592,0.44937022251838377,0.2387070900627545,0.22695864273608907,0.8523307247363049,0.5218596072060291,0.8724373576309795,0.42692895878046955,2.72T,0.0,166.74385389054729,0.0,11.35323383084577,2.34M,2.34M,2.088462896268657,6.27M
184,pfedme,1,femnist--s02,2,6,0.01,0.8,1.0,,0.7922617187606119,0.6666666666666666,0.09840781768240035,0.7704486426346692,0.41729389131069183,0.33960299700880403,0.7919416977099509,0.8181073349260423,0.7446808510638298,0.07674125467820372,0.6712491044006887,0.4294566512107849,0.2259331046587411,0.8056028127481003,0.7239423924971495,0.826879271070615,0.6435317824329494,2.72T,0.0,168.38502118325042,0.0,11.35323383084577,2.34M,2.34M,2.223849781260365,6.27M
185,pfedme,1,femnist--s02,2,6,0.01,0.5,1.0,,0.7567642832604025,0.6363636363636364,0.09993632092493504,0.9601795597182812,0.6242890541370099,0.32980110987587885,0.7510883417699218,0.7748482617033194,0.6949152542372882,0.0775974807376926,0.8733526244392312,0.6473186723391215,0.2247058764143105,0.7688556198253375,0.9162242415490924,0.7840546697038724,0.8451054947387113,2.72T,0.0,169.084667346932,0.0,11.35323383084577,2.34M,2.34M,2.2116683420398013,6.27M
186,pfedme,1,femnist--s02,2,6,0.01,0.1,1.0,,0.5127872700511712,0.3972602739726027,0.09936356929468586,2.4256305265336624,2.112633403142293,0.24530802924609765,0.507773283782009,0.5391446470164107,0.4528301886792453,0.0832092921883231,2.392978401557154,2.199098537838648,0.1732294666406866,0.5179766360440059,2.409272456217802,0.5466970387243736,2.371824649743447,2.72T,0.0,165.3099291349917,0.0,11.35323383084577,2.34M,2.34M,2.079168584411277,6.27M
187,pfedme,1,femnist--s02,2,6,0.01,0.05,1.0,,0.3946421017695748,0.2676056338028169,0.0958950166043212,3.081751445701239,2.888688587373303,0.15317561051376258,0.3941535651549474,0.418585338160955,0.30303030303030304,0.08661051788309396,3.072269857074282,2.9390160215312036,0.110671849854092,0.39696041737552457,3.076569682415805,0.4223234624145786,3.0606277361546126,2.72T,0.0,164.67357679104478,0.0,11.35323383084577,2.34M,2.34M,2.0548717689054725,6.27M
188,pfedme,1,femnist--s02,2,6,0.5,0.8,1.0,,0.8935374922298275,0.8275862068965517,0.07003641227641128,0.39302677247634105,0.12526214470465977,0.2881782612406022,0.8931029709034537,0.9053587328235716,0.8490566037735849,0.0509492541653737,0.33638174493729195,0.12754486146427335,0.2178352873768563,0.9040489962572305,0.3535999241410871,0.911617312072893,0.31410280916880146,1.01T,61.56355330281925,61.57261195132669,370.0,11.35323383084577,888.92K,889.72K,2.1882295995854064,6.27M
189,pfedme,1,femnist--s02,2,6,0.5,0.5,1.0,,0.8865583192811279,0.8,0.08049090151889812,0.4255744899669086,0.12494897192869432,0.3628282147005379,0.888921623960871,0.9065502229806596,0.8421052631578947,0.05501626479996063,0.3483855061706624,0.10448803529143331,0.24092207828924328,0.8975842123171147,0.37978540023803065,0.911617312072893,0.3274905624967026,1.18T,74.53612266111111,74.54471039933665,430.0,11.35323383084577,1.01M,1.01M,2.018955946434494,6.27M
190,pfedme,1,femnist--s02,2,6,0.5,0.1,1.0,,0.8808777495298823,0.7872340425531915,0.07614694983757514,0.4354907671099433,0.1340060904622078,0.30276712458259175,0.8787988918312525,0.899664314403448,0.8367346938775511,0.05834049978613845,0.3560651357678955,0.17212981411388942,0.2192422448785162,0.893047521832823,0.3911335564539004,0.9043280182232346,0.33585027964453684,1.69T,102.18754114950248,102.19564343747928,620.0,11.35323383084577,1.45M,1.45M,2.151000835074627,6.27M
191,pfedme,1,femnist--s02,2,6,0.5,0.05,1.0,,0.8800992781813216,0.7857142857142857,0.07874377146243837,0.4353096400835931,0.1597880721092224,0.3018916022481229,0.8833752289091074,0.9011192131201998,0.8333333333333334,0.05485758175456337,0.35777336782639685,0.1514556652733258,0.22529608382748856,0.8925938527843937,0.3909532921346625,0.9047835990888384,0.336826835571871,2.72T,0.0,171.24550766998345,0.0,11.35323383084577,2.34M,2.34M,2.0377311302653403,6.27M
192,pfedme,1,femnist--s02,2,6,0.005,0.8,1.0,,0.6386106999820708,0.52,0.09977124254441908,1.66574446784452,1.2882595206751968,0.3159580535018543,0.6301612699175838,0.6488384171524071,0.5714285714285714,0.07983256804422381,1.6065337442085943,1.361550555229187,0.21776689065649563,0.6479528184189633,1.6337397905303006,0.6583143507972665,1.578231938227434,2.72T,0.0,164.66463915290214,0.0,11.35323383084577,2.34M,2.34M,2.0478485208126043,6.27M
193,pfedme,1,femnist--s02,2,6,0.005,0.5,1.0,,0.5512034008051847,0.43636363636363634,0.097456358091922,2.190421316890494,1.855126828682132,0.2750649167939822,0.5442204691448653,0.5689895310144604,0.49056603773584906,0.08354146872530907,2.148230674880418,1.9252858638763428,0.1916114448723059,0.5576726777815584,2.168941466178539,0.5767653758542142,2.1239685867804874,2.72T,0.0,167.64811797636816,0.0,11.35323383084577,2.34M,2.34M,2.124573137230514,6.27M
194,pfedme,1,femnist--s02,2,6,0.005,0.1,1.0,,0.2882961775282674,0.1702127659574468,0.09225637278882268,3.4087379118030823,3.275522462783321,0.1081950603386982,0.28636205568948075,0.3045297978716118,0.21212121212121213,0.0664314239276611,3.40945640972201,3.3184962125924917,0.08324920132950375,0.2902347737325621,3.4079000790319003,0.30660592255125285,3.4025185120132897,2.72T,0.0,164.17968202910444,0.0,11.35323383084577,2.34M,2.34M,2.0313419593698177,6.27M
195,pfedme,1,femnist--s02,2,6,0.005,0.05,1.0,,0.19132231416405784,0.1153846153846154,0.06627081782634989,3.6356529809218943,3.5478930473327637,0.07206866602438425,0.18896015964981985,0.20114712729202971,0.13953488372093023,0.060411215288646826,3.6354747602998345,3.5768054008483885,0.055446805872062264,0.1932630146308268,3.636018893853112,0.20546697038724376,3.6321908627121218,2.72T,0.0,164.78567162985073,0.0,11.35323383084577,2.34M,2.34M,1.9864387671641792,6.27M
196,pfedme,1,femnist--s02,2,6,0.05,0.8,1.0,,0.8771629292720258,0.7777777777777778,0.08600473369177193,0.4461823701040034,0.14487213210055702,0.32707620611970145,0.8793891425207431,0.9027693834458156,0.8490566037735849,0.04742896869526776,0.36142664678009034,0.1248073703364322,0.23058310267292212,0.8897584212317114,0.401756802223128,0.9070615034168564,0.33669280387876993,2.13T,130.55486127462686,130.56384872313433,780.0,11.35323383084577,1.83M,1.83M,2.1350777756218906,6.27M
197,pfedme,1,femnist--s02,2,6,0.05,0.5,1.0,,0.8774382531642229,0.7692307692307693,0.08299488369801884,0.4513477412666672,0.14578678723304503,0.34767469848483845,0.8750051468595273,0.9037714883981378,0.8490566037735849,0.04839676290953806,0.361594512518442,0.13632704317569733,0.22729866788978248,0.889191334921175,0.40786423555481865,0.9079726651480636,0.3367201671560119,2.7T,161.90545265248758,161.91400628092867,990.0,11.35323383084577,2.32M,2.32M,2.181933183747927,6.27M
198,pfedme,1,femnist--s02,2,6,0.05,0.1,1.0,,0.8275989146193924,0.7049180327868853,0.09651072522427552,0.6124384332771916,0.24839837447955057,0.3745681668009229,0.8280725075400277,0.8569357378347483,0.7777777777777778,0.06705871736749713,0.4927247629323471,0.27612268582719274,0.23504343906461816,0.8406487467392537,0.5632911422809829,0.8637813211845102,0.46815298243780074,2.72T,0.0,163.2556351961028,0.0,11.35323383084577,2.34M,2.34M,1.926605360033168,6.27M
199,pfedme,1,femnist--s02,2,6,0.05,0.05,1.0,,0.7887517322203578,0.6607142857142857,0.10261758294343098,0.7529196087888902,0.3926423891232564,0.3497974903756092,0.7909745563306801,0.8196483260981052,0.75,0.07101554992861246,0.6439640589879042,0.4172755479812622,0.23288702657312887,0.8026539639333107,0.7055765173398856,0.8264236902050114,0.6182632609183533,2.72T,0.0,165.8720444898839,0.0,11.35323383084577,2.34M,2.34M,1.9858615627694864,6.27M
200,pfedme,1,femnist--s02,2,3,0.1,0.8,1.0,,0.8857235197631287,0.7966101694915254,0.08285700417149136,0.40418112550742674,0.1244670627148528,0.32669829844610626,0.8869850774178378,0.9116380009427628,0.8518518518518519,0.04834933331799511,0.3196210903305522,0.1254168927669525,0.19613521086872696,0.8980378813655439,0.3634849340675142,0.916628701594533,0.2988926581732912,1.3T,88.92333351301825,88.93172832703151,880.0,11.35323383084577,2.06M,2.06M,1.3261285733001658,6.27M
201,pfedme,1,femnist--s02,2,3,0.1,0.5,1.0,,0.8766911830177918,0.7777777777777778,0.08680624583596268,0.4343435743811366,0.15252641862944552,0.349253641897187,0.8775779633414832,0.9001552438912388,0.8305084745762712,0.05057399106594583,0.3386874020064447,0.1521992840264973,0.1974903349985672,0.8895315867074969,0.3913483407905785,0.9047835990888384,0.3175527877341913,1.3T,88.08361841898842,88.09153591932007,880.0,11.35323383084577,2.06M,2.06M,1.13932264013267,6.27M
202,pfedme,1,femnist--s02,2,3,0.1,0.1,1.0,,0.8239659476917135,0.7142857142857143,0.0993569664460954,0.6048612242127456,0.2638860862879526,0.34628728925985724,0.8284852753400831,0.8525043251087719,0.7735849056603774,0.06934825068736868,0.4930358897915399,0.2845386862754822,0.21371970580658525,0.8374730634002495,0.5583961994794544,0.8592255125284738,0.4716352125642512,1.48T,0.0,100.47571215638474,0.0,11.35323383084577,2.34M,2.34M,1.108876181840796,6.27M
203,pfedme,1,femnist--s02,2,3,0.1,0.05,1.0,,0.7760262215536612,0.6388888888888888,0.09956398882740382,0.7957719434511634,0.45078167048367584,0.3217062289174727,0.7798971960754983,0.8028092265889782,0.7222222222222222,0.06685929732399859,0.7017930061059671,0.4770026564598083,0.21786827328756317,0.7889304752183283,0.7522219233258163,0.8100227790432801,0.6788166378177108,1.48T,0.0,95.6617117057214,0.0,11.35323383084577,2.34M,2.34M,1.2347065866500828,6.27M
