,method,finetune,dataset,alpha,n_epochs,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss
134,pfedme,0,cifar--alpha0.5,0.5,1,0.01,,0.5,,0.4859328007518798,0.36875,0.10776502842290568,1.4103387790332946,1.182961642742157,0.20914656953506608,0.49327818627450987,0.4958593750000001,0.34375,0.11946870810717287,1.456847377419472,1.268880546092987,0.17521272291854198,0.48546790162887254,1.4099907361825257,0.4971702220287331,1.4444459210700142
135,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.5,,0.7366694568452381,0.6171875,0.08463598119558423,0.8425732165189194,0.5330445170402527,0.2863643798612053,0.6808984375,0.6697916666666666,0.59375,0.07915021758936892,1.0607483934859434,0.7838883399963379,0.2527598954595818,0.7315051020408163,0.8606186882168257,0.6762152777777778,1.0282662130064435
136,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.2,,0.7142838541666666,0.6145833333333334,0.08344587838805717,0.8832157593468825,0.5659627715746561,0.2809060179951929,0.6734244791666667,0.6657291666666667,0.5833333333333334,0.07814367832272522,1.068886175851027,0.7971403002738953,0.20354124769840692,0.7101403061224489,0.8994822505177283,0.6731770833333334,1.0425524041056633
137,pfedme,0,cifar--alpha0.5,0.5,1,0.01,,0.2,,0.4190386121553885,0.265625,0.11513018871044048,1.640307418938194,1.4170677661895752,0.2016059769385867,0.4191984528186275,0.433484375,0.25,0.13090722632573373,1.6619689369201658,1.435657978057861,0.1714729769288994,0.41594804641754496,1.6421986940403812,0.4388332607749238,1.6522712860618096
138,pfedme,0,cifar--alpha0.5,0.5,1,0.01,,0.1,,0.35656303845551374,0.20089285714285715,0.12674959046475354,1.8457973038192308,1.6335265338420868,0.1773271525629228,0.3557785692401961,0.367359375,0.20625,0.13184268987337475,1.842052885591984,1.628910392522812,0.1559077130817079,0.3521771531991909,1.8484533654733497,0.3730953417501088,1.8374182981774243
139,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.1,,0.6990587797619047,0.5859375,0.0756027991193487,0.9128199834323354,0.6462740451097488,0.259233039276355,0.6712044270833333,0.6751562499999999,0.5729166666666666,0.08360341974186655,1.0009003964563212,0.8449686467647552,0.18237816301870524,0.6958971088435374,0.925142625156714,0.6792534722222222,0.9797240967551868
140,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.05,,0.6437825520833333,0.53125,0.08983470454729463,1.0324390981115754,0.7545613199472427,0.2438765702995113,0.6300065104166667,0.6227916666666666,0.5625,0.08694702874331973,1.1297774555285771,0.9199260771274568,0.1959704988348031,0.6415054220710185,1.0350530615720803,0.6343056160208969,1.1103226453987058
141,pfedme,1,cifar--alpha0.5,0.5,3,0.01,,0.5,,0.5893759300595238,0.48125,0.08882870288675103,1.1531609939712852,0.90081125497818,0.21052021787601571,0.5819596354166666,0.586515625,0.5078125,0.08596525735438247,1.206750091065963,0.9286890625953674,0.23290472134493856,0.5890920688921965,1.143601287001882,0.5946887244231607,1.1764752833698957
142,pfedme,0,cifar--alpha0.5,0.5,1,0.01,,0.05,,0.2676778371710526,0.1171875,0.13260825965992348,2.052328832106931,1.888184690475464,0.1332382792159455,0.26879787071078437,0.276828125,0.14375,0.12193036703092826,2.029291622042656,1.887736201286316,0.1137458145001394,0.2646651761950389,2.0553072795920717,0.2847191989551589,2.0282190603746972
143,pfedme,1,cifar--alpha0.5,0.5,3,0.01,,0.2,,0.5046642485119047,0.3828125,0.09223049910240376,1.3486156316066071,1.1345803141593933,0.20339006478363575,0.5220768229166667,0.5165104166666667,0.40625,0.09633672420953296,1.3775283218423524,1.1129931807518003,0.22736147473496177,0.5039336593663619,1.342124373867693,0.5193730953417501,1.3617944067646537
144,pfedme,1,cifar--alpha0.5,0.5,3,0.01,,0.1,,0.44585472470238097,0.3125,0.10529293157587304,1.5114702656066843,1.2911962866783142,0.20607496635755448,0.46804036458333337,0.45423958333333336,0.3125,0.13618049044030683,1.5268022126952807,1.2423396507898967,0.23189760932899536,0.44492876887093347,1.5091594870283631,0.4592947322594689,1.5164659054942582
145,pfedme,1,cifar--alpha0.5,0.5,3,0.01,,0.05,,0.394663318452381,0.25,0.11500173577005966,1.660652469738963,1.4289175271987915,0.20640522522044863,0.41200520833333326,0.4033802083333334,0.25,0.12043860848877964,1.6854973222812015,1.391113519668579,0.1967929948770387,0.3892196470338082,1.6653902470089643,0.40705267740531126,1.6826856358963664
146,pfedme,0,cifar--alpha0.5,0.5,1,0.5,,0.5,,0.6852287946428571,0.5625,0.0958735658306451,0.9486305100683656,0.572307862341404,0.2974715532427277,0.6365494791666666,0.6413593750000001,0.56,0.0690512141592479,1.0279295879602433,0.7847231388092041,0.18486774177569884,0.6817988517967255,0.9528103271444224,0.6473661297344362,1.0188645936636287
147,pfedme,0,cifar--alpha0.5,0.5,1,0.5,,0.2,,0.7033128720238094,0.59375,0.08523551072375579,0.903904055704673,0.6042037457227707,0.28452131794252095,0.6658203125,0.6453958333333334,0.56,0.0700851772820243,1.0409561726947625,0.8329267650842667,0.1734441418863694,0.6984903253242611,0.9172481924910102,0.6504135829342621,1.0297614577338652
148,pfedme,0,cifar--alpha0.5,0.5,1,0.5,,0.1,,0.09518880208333332,0.0,0.09692116548653404,2.306166674501839,2.2673184871673584,0.031103814295366395,0.09712890625,0.111796875,0.0,0.12822259526131452,2.3030885752042134,2.268293619155884,0.029919106297407586,0.0934509887305975,2.3062690861195216,0.12015672616456248,2.3010423529080635
149,pfedme,0,cifar--alpha0.5,0.5,1,0.5,,0.05,,0.09518880208333332,0.0,0.09692116548653404,2.3060844114848544,2.266297399997711,0.02778427896874826,0.09712890625,0.111796875,0.0,0.12822259526131452,2.301083284020424,2.265131115913391,0.0270508567167938,0.0934509887305975,2.3065310134903916,0.12015672616456248,2.29934113556061
150,pfedme,0,cifar--alpha0.5,0.5,1,0.005,,0.5,,0.39857637257205514,0.265625,0.12126833502487148,1.7296623203797,1.55338054895401,0.16950614362373592,0.4029139859068626,0.39934375,0.24,0.11975430169074304,1.7402215567231178,1.5456651747226715,0.14523484926744873,0.3952943681464921,1.7315871657800284,0.4040052242054854,1.732074601317054
151,pfedme,0,cifar--alpha0.5,0.5,1,0.005,,0.2,,0.31259506187343356,0.171875,0.12480952427948848,1.9876505696454216,1.8395977318286896,0.12726969442417693,0.31823529411764706,0.31003125,0.16875,0.11523997973658057,1.9751469492912292,1.8138968348503113,0.11365253970359392,0.30948578728840626,1.9902134572661343,0.31867653461036133,1.972135826666354
152,pfedme,0,cifar--alpha0.5,0.5,1,0.005,,0.1,,0.235210389254386,0.1015625,0.12148649368276228,2.149914109281131,2.0330958366394043,0.09595298389251827,0.2350911458333333,0.25253125,0.125,0.11810643455295948,2.125597051978111,2.0323017239570618,0.07863072339553283,0.23336527201107207,2.152247337897492,0.2590335219851981,2.125162072839766
153,pfedme,1,cifar--alpha0.5,0.5,3,0.5,,0.5,,0.7107970610119048,0.578125,0.09348644483402016,0.9557861247738556,0.5283122435212135,0.33080561649338197,0.6427343750000001,0.658828125,0.5625,0.06852303820911611,1.1143288256724675,0.8614027301470438,0.2236255880268385,0.7065078689919183,0.9711045158107146,0.6618923611111112,1.0866002779867914
154,pfedme,0,cifar--alpha0.5,0.5,1,0.005,,0.05,,0.16069891525689223,0.0625,0.10376715599197202,2.251720252015761,2.1673320531845093,0.08522064561178627,0.15995710784313727,0.19103125,0.09375,0.10651465659857567,2.222880345582962,2.163067579269409,0.05953745094319539,0.16097093580325775,2.253656672426246,0.1976491075315629,2.2235178487634055
155,pfedme,1,cifar--alpha0.5,0.5,3,0.5,,0.2,,0.7299860491071428,0.5875,0.10355331454171052,0.907611997826912,0.5317810624837875,0.3742219901278742,0.6605533854166666,0.6541145833333333,0.59375,0.06886549248126743,1.1670817358295122,0.8551276087760925,0.23367934157610828,0.725281735062726,0.9201407215835032,0.6586852416195037,1.1502228794172633
156,pfedme,1,cifar--alpha0.5,0.5,3,0.5,,0.1,,0.7181845238095239,0.578125,0.10367711186346695,0.9045202607803402,0.5435909032821655,0.33421793392999416,0.6801627604166667,0.6508333333333333,0.5703125,0.07394244987892423,1.1535634234547616,0.8428703188896179,0.2497842407000229,0.7113994045087197,0.9197858386930128,0.6553819444444444,1.1219777017831802
157,pfedme,1,cifar--alpha0.5,0.5,3,0.5,,0.05,,0.7064639136904762,0.56875,0.09871368145906168,0.8910891762508879,0.5908808708190918,0.28796152079634885,0.67048828125,0.6340104166666667,0.5625,0.07097108618151989,1.151618299136559,0.8175084590911865,0.2730537225551874,0.7013180272108843,0.908947046998204,0.6384548611111112,1.120642115672429
158,pfedme,1,cifar--alpha0.5,0.5,3,0.005,,0.5,,0.4864043898809524,0.3645833333333333,0.0978703668662449,1.3956018301862336,1.1930814385414124,0.18893625443075415,0.5066015625,0.4844270833333334,0.375,0.10157744281099436,1.4185965700944263,1.1859540343284607,0.20326391335857535,0.4866042951307676,1.3902325538176563,0.48541575968654765,1.406851827605268
159,pfedme,1,cifar--alpha0.5,0.5,3,0.005,,0.2,,0.4736737351190477,0.33125,0.10952512674744,1.4678184831461736,1.253040790557861,0.18773081626507632,0.4832068452380952,0.44682291666666674,0.35625,0.10794977924669288,1.5110245591402054,1.3166301846504211,0.16014361845306904,0.4718324829931973,1.468284948950722,0.4587673611111111,1.497302500738038
160,pfedme,1,cifar--alpha0.5,0.5,3,0.005,,0.1,,0.39618675595238095,0.265625,0.11160722315225284,1.6772997522708917,1.4768279790878296,0.17950743471901384,0.4057635788690476,0.3950520833333333,0.25,0.11898773489182617,1.699059561093648,1.500012795130412,0.1591277147633428,0.3946641156462586,1.6784849669657598,0.4049479166666667,1.6871357725726233
161,pfedme,0,cifar--alpha0.5,0.5,1,0.05,,0.5,,0.6241378348214286,0.53125,0.08850333107872793,1.0655020833946764,0.8137544095516205,0.21352665726585948,0.6103124999999999,0.62265625,0.5390625,0.08966558421260355,1.1145121963818867,0.8829743266105652,0.20200533678875307,0.6223687008292579,1.0649824151200942,0.629516760992599,1.0993850018908575
162,pfedme,0,cifar--alpha0.5,0.5,1,0.05,,0.2,,0.5678025630482455,0.4609375,0.09210930748635322,1.2158301398690257,0.9149374067783356,0.2325567705988522,0.5661362591911765,0.558984375,0.4140625,0.10119268608351532,1.250161349922419,1.0148232132196426,0.19448502581415264,0.566379218567018,1.2145916913170711,0.5616020896821942,1.2350586309192175
163,pfedme,1,cifar--alpha0.5,0.5,3,0.005,,0.05,,0.33069010416666667,0.1875,0.11738558995604796,1.8969551815447352,1.698585867881775,0.15550137381491408,0.33592819940476193,0.3259375,0.16666666666666666,0.108034393234413,1.8996839954455695,1.753234088420868,0.13382428543342514,0.3273809523809524,1.8988596322585125,0.3324652777777778,1.890791278746393
164,pfedme,1,cifar--alpha0.5,0.5,3,0.05,,0.5,,0.7188225446428571,0.6171875,0.07875112528577606,0.8491232802683399,0.564685583114624,0.2604737079974909,0.6917643229166666,0.68484375,0.58125,0.07651871267707623,0.9918851194282372,0.7866037845611572,0.18625418349331857,0.7170493197278912,0.8587638450419011,0.6879340277777778,0.968431965344482
165,pfedme,0,cifar--alpha0.5,0.5,1,0.05,,0.1,,0.5158534030388472,0.3828125,0.09818186215070844,1.3450787709493723,1.0698747396469117,0.22626845949489047,0.5089663756127452,0.503984375,0.375,0.09447179819552962,1.3787727841734887,1.1379854679107666,0.1883280753339848,0.5147450228893857,1.343885930508683,0.5063125816282107,1.3646922824068282
166,pfedme,1,cifar--alpha0.5,0.5,3,0.05,,0.2,,0.6971912202380952,0.609375,0.08115868915559442,0.9113724783683816,0.5945572704076767,0.2523018372466374,0.6729687500000001,0.6811458333333333,0.58125,0.07796226105819119,0.9784687893589338,0.7837364375591278,0.1777805273415917,0.6969374734155679,0.9112413187627334,0.68359375,0.9591053401430448
167,pfedme,1,cifar--alpha0.5,0.5,3,0.05,,0.1,,0.6538811383928571,0.55625,0.07398581685998436,1.0048365857177193,0.7228643000125885,0.23277490284897873,0.6336653645833333,0.66359375,0.5703125,0.08620679083222087,1.0181693345308305,0.8004756569862366,0.18329847581218117,0.6521045918367347,1.0129522250420382,0.6657986111111112,1.0028367299172614
168,pfedme,0,cifar--alpha0.5,0.5,1,0.05,,0.05,,0.45525699013157894,0.3203125,0.1069000374888132,1.4888940358853766,1.2416062355041504,0.21393377752171636,0.4482284007352942,0.4636093750000001,0.3125,0.11192624851848594,1.5185929912328722,1.248177719116211,0.18310953522811213,0.4539550729266475,1.4871066859973374,0.47061384414453633,1.5053740693633328
169,pfedme,1,cifar--alpha0.5,0.5,3,0.05,,0.05,,0.5949339657738095,0.484375,0.09318005370861653,1.1470891328759136,0.8847929090261459,0.21975510391574177,0.5921028645833333,0.5814322916666667,0.46875,0.0880194888642389,1.2120000791549683,0.9606261650721232,0.1886952998144011,0.5930059523809523,1.1521435631375734,0.5785590277777778,1.204510091079606
170,pfedme,0,cifar--alpha0.5,0.5,3,0.1,,0.5,,0.6790940128999393,0.5729166666666666,0.07268402685795118,0.944376058410587,0.7437608188543564,0.20173574710220515,0.6794051217512699,0.6639797453956203,0.5826086956521739,0.06994686174107095,0.9555434390077748,0.7623446479560884,0.1715016628746413,0.6790414700769803,0.9406538628597254,0.670606372045221,0.946215773910621
171,pfedme,0,cifar--alpha0.5,0.5,3,0.1,,0.2,,0.6486916998664374,0.5321100917431193,0.07894309957252325,1.0025520420406615,0.7994942924915216,0.18109252703320936,0.6469451579627385,0.6285983423491486,0.5504587155963303,0.0783714032944167,1.020478418185783,0.8212832880020141,0.14976300589419042,0.6478768313881301,0.9991910452060614,0.6356628982528263,1.009709304499173
172,pfedme,1,cifar--alpha0.5,0.5,1,0.1,,0.5,,0.6879947916666667,0.5703125,0.08725687406386713,0.8950321367356395,0.6246546506881714,0.24232159146861443,0.67142578125,0.6648072916666667,0.5625,0.08078397517835031,0.9681956764062246,0.8013479828834533,0.13515583302031425,0.6833935785668722,0.9040738881812966,0.6752285589899869,0.9522328922216096
173,pfedme,1,cifar--alpha0.5,0.5,1,0.1,,0.2,,0.6715792410714286,0.578125,0.07233205838495275,0.9509472630864806,0.7160525321960449,0.1959671242419019,0.6397349330357143,0.6088020833333334,0.515625,0.07355558989422557,1.0915773865580558,0.9371162354946136,0.1907122099774954,0.6687925170068028,0.955895416996106,0.6167534722222222,1.0745496625701587
174,pfedme,1,cifar--alpha0.5,0.5,1,0.1,,0.1,,0.6071688988095237,0.53125,0.06902032031282321,1.1259136696230798,0.9170236825942992,0.18537209447217592,0.5882496279761905,0.54953125,0.484375,0.06634155345188808,1.1991394471128782,1.0664581457773843,0.15569677696801248,0.6059736394557823,1.12638101265544,0.5607638888888888,1.190520864393976
175,pfedme,1,cifar--alpha0.5,0.5,1,0.1,,0.05,,0.4946298363095238,0.3875,0.0831969944696677,1.4029335173538753,1.2192388772964478,0.16002059404974764,0.48696614583333336,0.5002395833333334,0.36875,0.10340051631966649,1.427576759556929,1.2369884729385376,0.16427582553269485,0.4941526685094621,1.4047682497720884,0.5032651284283849,1.4155053068982242
176,pfedme,1,cifar--alpha0.5,0.5,1,0.01,,0.5,,0.4834747023809524,0.359375,0.08841115237002853,1.4218779033209596,1.2260222832361858,0.17081624559955516,0.4949711681547619,0.47843750000000007,0.3854166666666667,0.0988909309928817,1.444002781510353,1.22752583026886,0.15693073349582107,0.4845875850340136,1.421560910080566,0.4878472222222222,1.429834086034033
177,pfedme,1,cifar--alpha0.5,0.5,1,0.01,,0.2,,0.40902529761904766,0.28125,0.1045931006196191,1.6453844767879873,1.4575150807698567,0.15997288619870778,0.41646391369047625,0.4095833333333333,0.2875,0.10793828210165084,1.6624095195531845,1.4910289287567138,0.15374852290156002,0.41082057823129253,1.64522163519243,0.4166666666666667,1.6482515235741932
178,pfedme,1,cifar--alpha0.5,0.5,1,0.01,,0.1,,0.34720982142857143,0.21875,0.10793773561379642,1.848864086653505,1.6642412543296814,0.1456241308568215,0.3483500744047619,0.34130208333333334,0.20833333333333337,0.10402661157510903,1.8520936602354048,1.720451021194458,0.13294523655937476,0.3486394557823129,1.848770677232418,0.3485243055555556,1.8418050093783271
179,pfedme,1,cifar--alpha0.5,0.5,1,0.01,,0.05,,0.2718415178571429,0.1375,0.11358991462003264,2.0536882011024726,1.9096014499664309,0.1113652249089008,0.2646865699404762,0.26255208333333335,0.13541666666666666,0.08712623233127355,2.0471805067857107,1.9154769778251648,0.09226516213470236,0.27253401360544216,2.054595572202384,0.265625,2.0418945021099515
180,pfedme,0,cifar--alpha0.5,0.5,3,0.1,,0.1,,0.5894091126537322,0.4759036144578313,0.08714250060857093,1.1482786521278503,0.937016487121582,0.16695249663397052,0.5872976125793363,0.5700429690326732,0.49635036496350365,0.06396076270106864,1.1854404064630328,1.0592555697147663,0.1267843883588127,0.5907623541097591,1.1433579007745056,0.5750256937307296,1.176771238384977
181,pfedme,1,cifar--alpha0.5,0.5,1,0.5,,0.5,,0.7030282738095238,0.578125,0.09361112665152788,0.8786649642902471,0.5935093462467194,0.24724105596574572,0.6392317708333334,0.6583333333333334,0.575,0.061416608364400195,1.0220465574165185,0.8570574323336283,0.1652489985143827,0.6973852040816326,0.8968177841735535,0.6636284722222222,1.000682744714949
182,pfedme,1,cifar--alpha0.5,0.5,1,0.5,,0.2,,0.7092578125,0.578125,0.0924113034525816,0.8729055705710891,0.5492808520793915,0.2645314181036541,0.6706575520833333,0.6589583333333333,0.578125,0.06794921095271984,1.0342211332917213,0.8279924988746643,0.21267996998871933,0.7078018707482994,0.8877403394502847,0.6614583333333334,1.0055263489484787
183,pfedme,0,cifar--alpha0.5,0.5,3,0.1,,0.05,,0.5273880273127421,0.4146341463414634,0.08780275092796064,1.331081388122605,1.127516496566034,0.14010701688400506,0.5214628748993966,0.5075385570986646,0.4088050314465409,0.06820951059139853,1.3808385353193091,1.2640272699869597,0.10639087230962006,0.526818971939409,1.325555833606528,0.5087358684480987,1.3779788603211724
184,pfedme,1,cifar--alpha0.5,0.5,1,0.5,,0.1,,0.09896484375,0.0,0.104146986869828,2.307244674336343,2.26192307472229,0.03417630736028155,0.09712890625,0.081328125,0.0,0.10970316283292324,2.3101106150945028,2.2709027528762817,0.03521101805123354,0.09759727833297896,2.3073517245078325,0.08794079233783196,2.307721724342044
185,pfedme,1,cifar--alpha0.5,0.5,1,0.5,,0.05,,0.09896484375,0.0,0.104146986869828,2.306369753394808,2.266631960868835,0.029776345013795377,0.09712890625,0.081328125,0.0,0.10970316283292324,2.308481414914131,2.2724456787109375,0.028374340874293077,0.09759727833297896,2.3068051544017494,0.08794079233783196,2.3065093186402974
186,pfedme,0,cifar--alpha0.5,0.5,3,0.01,,0.5,,0.48159163116901144,0.3720930232558139,0.09672796799084724,1.4427812629118926,1.2837034903683708,0.15380597790477143,0.4824131218750149,0.47317992604170855,0.3357664233576642,0.09464763151215694,1.4908676797923543,1.310237254553694,0.1395051167799029,0.4791407996026819,1.4412208415303305,0.4727646454265159,1.4875383925646206
187,pfedme,0,cifar--alpha0.5,0.5,3,0.01,,0.2,,0.40689288780932625,0.25,0.1106801352706998,1.6736487192862357,1.4922917471375576,0.1594115375189659,0.40330543433154975,0.3964660736849398,0.24,0.10688786367785796,1.7015077906008709,1.527387810991956,0.14861184164268537,0.4042711696051651,1.673765654647679,0.3987667009249743,1.699765130831551
188,pfedme,1,cifar--alpha0.5,0.5,1,0.005,,0.5,,0.3883035714285714,0.25,0.10456735912183383,1.7341785843883244,1.5629664659500122,0.14111345045035584,0.3956017485119047,0.3781770833333334,0.25,0.1033890112725222,1.746883237163226,1.5771328210830688,0.13391830810143732,0.3907312925170068,1.7330212321411185,0.3854166666666667,1.7346758958366182
189,pfedme,1,cifar--alpha0.5,0.5,1,0.005,,0.2,,0.31143043154761907,0.1875,0.11008346355805956,1.9902865371179017,1.860681136449178,0.11060477694823465,0.3140792410714286,0.2827604166666667,0.15625,0.09480109557043193,1.9901042193174363,1.8802876234054569,0.09822450526431172,0.3123937074829932,1.989626757141684,0.2890625,1.9828130536609223
190,pfedme,1,cifar--alpha0.5,0.5,1,0.005,,0.1,,0.2400204613095238,0.109375,0.10947671600445116,2.148871352097818,2.048584580421448,0.08126456393826482,0.23312499999999997,0.23010416666666664,0.125,0.08382465836908877,2.1444677092631657,2.0674480199813843,0.061152311105867226,0.23979591836734693,2.1498052412960806,0.2322048611111111,2.1415569418006473
191,pfedme,0,cifar--alpha0.5,0.5,3,0.01,,0.1,,0.3405104107455835,0.205607476635514,0.11569290485662467,1.8786522667572312,1.7016430021426,0.149990191140823,0.3372550976971943,0.3414841082706501,0.18867924528301888,0.10851747280485888,1.880136911770851,1.727736410086717,0.13994342331851484,0.3380928731065309,1.880870258997592,0.3437821171634121,1.881398610808989
192,pfedme,0,cifar--alpha0.5,0.5,3,0.01,,0.05,,0.25833456324900816,0.13679245283018868,0.11549069050630964,2.0730346448646095,1.9361292371655456,0.12151487502458996,0.25870431882514794,0.2721418464840088,0.14465408805031446,0.11380365968189964,2.05259282269274,1.9326490236365277,0.10866749878916174,0.2568909858455426,2.076238423844914,0.27852004110996914,2.055917678670795
193,pfedme,1,cifar--alpha0.5,0.5,1,0.005,,0.05,,0.17228422619047618,0.078125,0.09256984809066028,2.248624629364127,2.1667457818984985,0.06823117596631813,0.1604603794642857,0.17197916666666668,0.078125,0.08309399223252478,2.243108968337377,2.197623491287231,0.04465933862883797,0.17155612244897958,2.250692712206418,0.1684027777777778,2.243232833014594
194,pfedme,0,cifar--alpha0.5,0.5,3,0.5,,0.5,,0.6651007545668592,0.5714285714285714,0.06850956758515027,1.0181729829574149,0.7674586165185068,0.20263486301992376,0.6640140909749579,0.6755058919129918,0.6,0.05562691113200526,1.0147077853920718,0.8818930567127384,0.15312596951218818,0.6646386888502608,1.013392866161974,0.6793422404933196,1.000544477395813
195,pfedme,0,cifar--alpha0.5,0.5,3,0.5,,0.2,,0.6678454779933336,0.5694444444444444,0.07150298623601503,1.0236401087847975,0.7696272719253614,0.2062767984892364,0.6680194203852279,0.6538328029075184,0.5974025974025974,0.0632850776683279,1.0419017112947655,0.8739304509881425,0.17201991380854573,0.6683635460640676,1.018441161082057,0.6603288797533402,1.0273202630592642
196,pfedme,0,cifar--alpha0.5,0.5,3,0.5,,0.1,,0.09978271491377058,0.0,0.12412254005854095,2.3055565111212997,2.244235328120044,0.04240729570318869,0.09815481350812869,0.0975662350285044,0.0,0.13678267656581403,2.3039422149378757,2.259795396224312,0.04094464510160786,0.09846039235162651,2.30533105725534,0.10637204522096608,2.3022008080644207
197,pfedme,1,cifar--alpha0.5,0.5,1,0.05,,0.5,,0.6476832217261904,0.546875,0.09190313484620873,1.0016733921709515,0.750832736492157,0.21785269460778892,0.6330598958333333,0.6517916666666667,0.5625,0.08081678444215314,1.0178855108718077,0.8392552733421326,0.1535097323778048,0.6440569849032532,1.0065911085129595,0.6591205920766217,1.003436263405763
198,pfedme,1,cifar--alpha0.5,0.5,1,0.05,,0.2,,0.5795303199404762,0.484375,0.08139777828508771,1.1793434925129016,0.9579039216041564,0.20742622179117912,0.5730989583333332,0.5658072916666667,0.46875,0.0849270256794338,1.2085997343063355,0.9727241098880768,0.18278860630386143,0.577184775675101,1.1825584654298054,0.5672616456247279,1.1941792233695037
199,pfedme,1,cifar--alpha0.5,0.5,1,0.05,,0.1,,0.4884923735119047,0.375,0.0828600780915086,1.385132049935914,1.174075424671173,0.1868741148795109,0.49912109375,0.4960208333333333,0.36,0.11223517537748089,1.3872902635733286,1.158633828163147,0.21134005702768976,0.48628534977673826,1.3877712236727244,0.5006530256856769,1.371112689278569
200,pfedme,0,cifar--alpha0.5,0.5,3,0.5,,0.05,,0.09978271491377058,0.0,0.12412254005854095,2.3064072252377255,2.2609804573222103,0.034144130957906395,0.09802726248772052,0.0975662350285044,0.0,0.13678267656581403,2.3045580240162145,2.275143830672554,0.028138776163807454,0.09846039235162651,2.30651462226107,0.10637204522096608,2.3028311076414183
201,pfedme,1,cifar--alpha0.5,0.5,1,0.05,,0.05,,0.4325790550595238,0.3125,0.09258234389736346,1.5385355201399045,1.345409274101257,0.17053427120842723,0.4375520833333334,0.44736458333333334,0.3203125,0.10483174194357173,1.5369854256510735,1.3562890768051148,0.18111782676691035,0.43195832447374016,1.5408545982931463,0.4545058772311711,1.5245909796209505
202,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.5,,0.6811201920825939,0.5779816513761468,0.0773156172627091,0.9427692871669692,0.7299305915832519,0.21233715891041857,0.6829519155524736,0.6651249982564488,0.5565217391304348,0.08302016630328966,0.9598231357223084,0.7546368100778843,0.18513238945743904,0.68065557486963,0.9399313366883334,0.671120246659815,0.948751690342854
203,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.2,,0.6469066771603881,0.5299145299145299,0.08426189905121612,1.0052025697524645,0.8071855071487777,0.18910531936471503,0.6469098607807554,0.63100568806931,0.5412844036697247,0.08192009478732437,1.0241294355434416,0.8070267256100973,0.15283806327820176,0.6457660789669729,1.0026789963114031,0.6377183967112025,1.0134393308476333
204,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.1,,0.5882797388911211,0.4722222222222222,0.08661725671844221,1.1495159387127074,0.9340062101682028,0.1688266148416636,0.5836717857782342,0.5746968577282665,0.49635036496350365,0.06890465167971165,1.1839723822893011,1.0490333326657613,0.12986665265493544,0.5892724112242365,1.1448920949653387,0.5781089414182939,1.175895858092764
205,pfedme,0,cifar--alpha0.5,0.5,3,0.005,,0.5,,0.3893869924245862,0.27941176470588236,0.10584854866067016,1.7578423159094876,1.6029835144678752,0.13751381979896912,0.38461804373274067,0.3715656566592608,0.24,0.0963527874144266,1.7802049358394911,1.6424517723230214,0.1260665194318161,0.3872609883287807,1.758025089978639,0.3741007194244605,1.7786240534204127
206,pfedme,1,cifar--alpha0.5,0.5,3,0.1,,0.05,,0.5271619928901983,0.3983739837398374,0.08966371686869996,1.324811811083669,1.134586637137366,0.1441685802141665,0.5282922525391684,0.5033111034773319,0.40145985401459855,0.0718377747400664,1.3785072868802744,1.2761342516312233,0.11074077217009053,0.5265706481251552,1.3199764189218095,0.5061664953751285,1.3745212720636228
207,pfedme,0,cifar--alpha0.5,0.5,3,0.005,,0.2,,0.30420693060094245,0.1588785046728972,0.1154248918322724,2.0045397262253193,1.8763171434402464,0.11453991607166962,0.30142557807835146,0.3082175627010805,0.16,0.10961880816059158,1.9980735018849896,1.881965082835376,0.1049067797851527,0.30096846287558976,2.006382415837557,0.31397738951695786,1.999271420572424
208,pfedme,1,cifar--alpha0.5,0.5,3,0.01,,0.5,,0.47983847660456913,0.3673469387755102,0.09709618168645236,1.4453966556233813,1.2833967871136136,0.15867240503627497,0.4816215910729067,0.4751145468666119,0.3302752293577982,0.09860757573670163,1.4979027505381626,1.3198402902354365,0.14366612985779306,0.4775266948100323,1.4431659886773065,0.47533401849948614,1.4940866865945133
209,pfedme,1,cifar--alpha0.5,0.5,3,0.01,,0.2,,0.40725937969154913,0.25217391304347825,0.11305957825918568,1.6754084805993372,1.489511211713155,0.16268956223282785,0.4021450654486228,0.3931411010180201,0.24,0.10631668182981606,1.7071742344864496,1.5269899058651617,0.14972972668700937,0.40327787434815,1.6751392990950174,0.39671120246659813,1.7052051253456006
